,reward
1462,-2129
1463,-1909
1464,-2575
1465,-2173
1466,-2423
1467,-2671
1468,-2221
1469,-1622
1470,-2399
1471,-2174
1472,-2231
1473,-2253
1474,-1996
1475,-2340
1476,-1798
1477,-2155
1478,-2333
1479,-2151
1480,-2304
1481,-1991
1482,-1955
1483,-1841
1484,-2333
1485,-2280
1486,-2206
1487,-2085
1488,-2158
1489,-1953
1490,-2083
1491,-2072
1492,-2045
1493,-2350
1494,-1933
1495,-2118
1496,-2127
1497,-2078
1498,-1875
1499,-1850
1500,-2005
1501,-2125
1502,-2210
1503,-2114
1504,-2128
1505,-1683
1506,-1880
1507,-1801
1508,-1986
1509,-1698
1510,-2074
1511,-2125
1512,-2185
1513,-1762
1514,-2031
1515,-2072
1516,-2071
1517,-2282
1518,-2226
1519,-2024
1520,-1760
1521,-1939
1522,-2218
1523,-1903
1524,-1886
1525,-2020
1526,-1942
1527,-1999
1528,-2102
1529,-1705
1530,-1895
1531,-2030
1532,-2566
1533,-2023
1534,-2218
1535,-2431
1536,-2330
1537,-1846
1538,-2250
1539,-2219
1540,-2370
1541,-2134
1542,-2145
1543,-2135
1544,-2661
1545,-1847
1546,-1511
1547,-1844
1548,-2267
1549,-2212
1550,-2298
1551,-2215
1552,-2020
1553,-2025
1554,-1937
1555,-2030
1556,-2126
1557,-1586
1558,-2006
1559,-2054
1560,-2003
1561,-2017
1562,-1891
1563,-1879
1564,-1845
1565,-2157
1566,-2089
1567,-2130
1568,-1924
1569,-1869
1570,-2525
1571,-1784
1572,-2211
1573,-2005
1574,-2834
1575,-2262
1576,-2138
1577,-1934
1578,-1799
1579,-2106
1580,-2176
1581,-2053
1582,-2108
1583,-1901
1584,-2092
1585,-1640
1586,-2028
1587,-2004
1588,-1967
1589,-2259
1590,-2418
1591,-1849
1592,-1923
1593,-2187
1594,-1966
1595,-1934
1596,-2101
1597,-2005
1598,-2292
1599,-2211
1600,-2115
1601,-1803
1602,-1789
1603,-1851
1604,-2006
1605,-2095
1606,-1832
1607,-1945
1608,-1873
1609,-1889
1610,-1904
1611,-2204
1612,-2204
1613,-1893
1614,-1503
1615,-1847
1616,-1867
1617,-1750
1618,-2250
1619,-2103
1620,-1861
1621,-2078
1622,-1893
1623,-1580
1624,-1985
1625,-1767
1626,-1886
1627,-2209
1628,-2167
1629,-2218
1630,-2285
1631,-2006
1632,-1805
1633,-2210
1634,-1935
1635,-1975
1636,-2074
1637,-1873
1638,-1541
1639,-1795
1640,-1812
1641,-1825
1642,-1677
1643,-2036
1644,-1813
1645,-1744
1646,-2128
1647,-1727
1648,-1954
1649,-1664
1650,-1952
1651,-2091
1652,-2399
1653,-1851
1654,-2040
1655,-2295
1656,-1741
1657,-1828
1658,-1879
1659,-2176
1660,-2375
1661,-1920
1662,-2025
1663,-1889
1664,-1985
1665,-2079
1666,-1965
1667,-1898
1668,-1968
1669,-1783
1670,-2154
1671,-1988
1672,-2142
1673,-1861
1674,-1898
1675,-2272
1676,-1898
1677,-2046
1678,-1830
1679,-2147
1680,-2050
1681,-2035
1682,-2543
1683,-2411
1684,-1953
1685,-1991
1686,-2042
1687,-2091
1688,-1862
1689,-2088
1690,-2104
1691,-1908
1692,-2913
1693,-2062
1694,-2182
1695,-2149
1696,-2035
1697,-2003
1698,-2271
1699,-1988
1700,-2102
1701,-1688
1702,-2076
1703,-2347
1704,-2221
1705,-1835
1706,-1879
1707,-2195
1708,-1933
1709,-2137
1710,-2013
1711,-1951
1712,-1975
1713,-1736
1714,-2062
1715,-1882
1716,-1882
1717,-2075
1718,-2592
1719,-1963
1720,-1817
1721,-2235
1722,-1877
1723,-1915
1724,-1840
1725,-1956
1726,-1704
1727,-1947
1728,-2029
1729,-1804
1730,-1862
1731,-1961
1732,-1886
1733,-1802
1734,-1904
1735,-2120
1736,-2022
1737,-1923
1738,-1994
1739,-1663
1740,-1872
1741,-1787
1742,-1856
1743,-1702
1744,-2088
1745,-1950
1746,-1946
1747,-2169
1748,-1771
1749,-2101
1750,-1883
1751,-1998
1752,-1560
1753,-1903
1754,-2303
1755,-2060
1756,-1644
1757,-1962
1758,-2036
1759,-1755
1760,-2039
1761,-1689
1762,-2092
1763,-1802
1764,-1975
1765,-2125
1766,-1867
1767,-1878
1768,-1695
1769,-1776
1770,-2257
1771,-2073
1772,-1760
1773,-2576
1774,-1916
1775,-2074
1776,-1909
1777,-2240
1778,-1933
1779,-2081
1780,-1921
1781,-1746
1782,-1833
1783,-1804
1784,-2105
1785,-2176
1786,-1893
1787,-2353
1788,-1898
1789,-2147
