,reward
1382,-2275
1383,-2460
1384,-2371
1385,-2357
1386,-2608
1387,-2555
1388,-2303
1389,-1928
1390,-2022
1391,-2522
1392,-2282
1393,-2264
1394,-2385
1395,-2310
1396,-2331
1397,-2468
1398,-2329
1399,-2289
1400,-2454
1401,-2221
1402,-2992
1403,-2241
1404,-2219
1405,-2345
1406,-2611
1407,-2255
1408,-2666
1409,-2165
1410,-2719
1411,-2278
1412,-2065
1413,-2438
1414,-2347
1415,-2789
1416,-2265
1417,-2200
1418,-2518
1419,-2481
1420,-3053
1421,-2259
1422,-2479
1423,-2633
1424,-2357
1425,-2737
1426,-2602
1427,-2557
1428,-2057
1429,-2625
1430,-2384
1431,-2535
1432,-2564
1433,-2106
1434,-2327
1435,-2492
1436,-2097
1437,-2568
1438,-2242
1439,-2223
1440,-2064
1441,-3311
1442,-2221
1443,-2397
1444,-1859
1445,-2283
1446,-2259
1447,-2183
1448,-2208
1449,-2705
1450,-2121
1451,-2162
1452,-2419
1453,-2663
1454,-1980
1455,-1911
1456,-2105
1457,-2600
1458,-3040
1459,-2332
1460,-2494
1461,-2670
1462,-2081
1463,-2657
1464,-2678
1465,-2171
1466,-2169
1467,-2081
1468,-2068
1469,-2104
1470,-2147
1471,-2109
1472,-2576
1473,-2025
1474,-2614
1475,-2414
1476,-2241
1477,-2112
1478,-2208
1479,-2041
1480,-2440
1481,-2110
1482,-2298
1483,-2198
1484,-2293
1485,-2152
1486,-2346
1487,-2529
1488,-2530
1489,-2321
1490,-2340
1491,-2058
1492,-2480
1493,-2659
1494,-2481
1495,-2418
1496,-2288
1497,-1763
1498,-1725
1499,-2079
1500,-2297
1501,-2886
1502,-2005
1503,-2261
1504,-2463
1505,-2041
1506,-2269
1507,-2283
1508,-2391
1509,-2194
1510,-2229
1511,-2186
1512,-2515
1513,-2104
1514,-2007
1515,-1838
1516,-2050
1517,-2650
1518,-2552
1519,-2114
1520,-2709
1521,-2310
1522,-2171
1523,-2076
1524,-2082
1525,-2019
1526,-2118
1527,-2272
1528,-2425
1529,-2313
1530,-2539
1531,-2649
1532,-2224
1533,-2492
1534,-2054
1535,-2211
1536,-2370
1537,-2294
1538,-1988
1539,-2272
1540,-2593
1541,-1999
1542,-2952
1543,-2478
1544,-2241
1545,-2169
1546,-2189
1547,-2135
1548,-2671
1549,-1970
1550,-2059
1551,-2410
1552,-2039
1553,-2333
1554,-2155
1555,-2335
1556,-2346
1557,-2015
1558,-2412
1559,-2363
1560,-2156
1561,-2519
1562,-2090
1563,-2335
1564,-2150
1565,-2086
1566,-2566
1567,-2170
1568,-1890
1569,-2103
1570,-2152
1571,-2349
1572,-2040
1573,-2410
1574,-2215
1575,-2152
1576,-2147
1577,-2013
1578,-2417
1579,-2506
1580,-2700
1581,-2293
1582,-2191
1583,-2115
1584,-2187
1585,-1959
1586,-2596
1587,-2184
1588,-2371
1589,-2408
1590,-2378
1591,-2203
1592,-2580
1593,-2109
1594,-2390
1595,-2691
1596,-2202
